scan_id,order_id,scan_type,scan_timestamp,staff_id
3840,2549,pickup_scan,2025-11-02 08:00,6
3841,2550,pickup_scan,2025-06-22 07:00,9
3842,2550,dropoff_scan,2025-06-25 00:00,21
3843,2551,pickup_scan,2025-10-10 08:00,16
3844,2552,pickup_scan,2025-02-22 10:00,5
3845,2552,dropoff_scan,2025-02-27 17:00,3
3846,2553,pickup_scan,2025-10-15 13:00,24
3847,2553,dropoff_scan,2025-10-21 06:00,10
3848,2554,pickup_scan,2025-10-30 12:00,18
3849,2554,dropoff_scan,2025-10-31 04:00,7
3850,2555,pickup_scan,2025-06-13 16:00,18
3851,2555,dropoff_scan,2025-06-19 05:00,20
3852,2556,pickup_scan,2025-01-12 11:00,15
3853,2557,pickup_scan,2025-08-30 05:00,19
3854,2557,dropoff_scan,2025-09-05 20:00,14
3855,2558,pickup_scan,2025-01-14 06:00,15
3856,2558,dropoff_scan,2025-01-17 12:00,9
3857,2559,pickup_scan,2025-02-23 21:00,8
3858,2559,dropoff_scan,2025-02-24 11:00,25
3859,2560,pickup_scan,2025-09-27 18:00,23
3860,2560,dropoff_scan,2025-09-28 18:00,16
3861,2561,pickup_scan,2025-02-20 19:00,5
3862,2561,dropoff_scan,2025-02-22 03:00,3
3863,2562,pickup_scan,2025-01-26 00:00,14
3864,2562,dropoff_scan,2025-01-28 17:00,15
3865,2563,pickup_scan,2025-08-27 09:00,21
3866,2564,pickup_scan,2025-09-20 13:00,24
3867,2564,dropoff_scan,2025-09-25 13:00,16
3868,2565,pickup_scan,2025-05-03 22:00,12
3869,2565,dropoff_scan,2025-05-06 05:00,9
3870,2566,pickup_scan,2025-03-23 18:00,2
3871,2567,pickup_scan,2025-01-29 20:00,24
3872,2569,pickup_scan,2025-10-27 10:00,18
3873,2570,pickup_scan,2025-10-01 19:00,5
3874,2570,dropoff_scan,2025-10-02 08:00,15
3875,2572,pickup_scan,2025-04-10 20:00,21
3876,2572,dropoff_scan,2025-04-13 11:00,3
3877,2574,pickup_scan,2025-09-07 03:00,14
3878,2575,pickup_scan,2025-10-14 16:00,11
3879,2576,pickup_scan,2025-10-04 16:00,4
3880,2576,dropoff_scan,2025-10-06 05:00,3
3881,2577,pickup_scan,2025-04-08 00:00,24
3882,2578,pickup_scan,2025-02-15 20:00,13
3883,2578,dropoff_scan,2025-02-20 12:00,11
3884,2579,pickup_scan,2025-11-07 23:00,22
3885,2580,pickup_scan,2025-01-03 15:00,8
3886,2580,dropoff_scan,2025-01-07 18:00,3
3887,2581,pickup_scan,2025-03-28 07:00,20
3888,2581,dropoff_scan,2025-03-28 17:00,11
3889,2582,pickup_scan,2025-06-08 06:00,3
3890,2582,dropoff_scan,2025-06-09 13:00,16
3891,2583,pickup_scan,2025-09-11 21:00,21
3892,2583,dropoff_scan,2025-09-18 07:00,16
3893,2584,pickup_scan,2025-04-25 08:00,11
3894,2584,dropoff_scan,2025-04-30 23:00,16
3895,2585,pickup_scan,2025-09-04 09:00,6
3896,2585,dropoff_scan,2025-09-09 16:00,2
3897,2586,pickup_scan,2025-07-12 07:00,1
3898,2586,dropoff_scan,2025-07-15 05:00,17
3899,2588,pickup_scan,2025-03-13 02:00,6
3900,2588,dropoff_scan,2025-03-17 14:00,8
3901,2589,pickup_scan,2025-06-25 11:00,14
3902,2589,dropoff_scan,2025-07-01 03:00,7
3903,2591,pickup_scan,2025-02-24 20:00,12
3904,2591,dropoff_scan,2025-03-02 15:00,2
3905,2592,pickup_scan,2025-02-14 22:00,7
3906,2592,dropoff_scan,2025-02-20 10:00,25
3907,2593,pickup_scan,2025-02-09 11:00,18
3908,2594,pickup_scan,2025-07-23 18:00,20
3909,2595,pickup_scan,2025-04-28 05:00,3
3910,2595,dropoff_scan,2025-05-02 01:00,1
3911,2596,pickup_scan,2025-06-13 04:00,22
3912,2596,dropoff_scan,2025-06-16 21:00,2
3913,2597,pickup_scan,2025-04-11 15:00,13
3914,2599,pickup_scan,2025-11-01 22:00,2
3915,2599,dropoff_scan,2025-11-01 22:00,17
3916,2601,pickup_scan,2025-05-20 08:00,24
3917,2601,dropoff_scan,2025-05-26 12:00,20
3918,2602,pickup_scan,2025-02-18 11:00,16
3919,2603,pickup_scan,2025-08-14 03:00,7
3920,2603,dropoff_scan,2025-08-13 23:00,20
3921,2604,pickup_scan,2025-03-26 18:00,25
3922,2604,dropoff_scan,2025-03-29 23:00,12
3923,2605,pickup_scan,2025-12-07 16:00,8
3924,2606,pickup_scan,2025-06-11 16:00,5
3925,2606,dropoff_scan,2025-06-12 02:00,11
3926,2607,pickup_scan,2025-04-17 10:00,8
3927,2607,dropoff_scan,2025-04-18 18:00,25
3928,2608,pickup_scan,2025-05-21 06:00,21
3929,2608,dropoff_scan,2025-05-24 19:00,12
3930,2609,pickup_scan,2025-01-15 19:00,14
3931,2609,dropoff_scan,2025-01-21 16:00,14
3932,2610,pickup_scan,2025-12-08 01:00,5
3933,2610,dropoff_scan,2025-12-14 00:00,16
3934,2611,pickup_scan,2025-06-17 01:00,18
3935,2611,dropoff_scan,2025-06-19 19:00,16
3936,2612,pickup_scan,2025-10-06 06:00,4
3937,2612,dropoff_scan,2025-10-12 00:00,16
3938,2613,pickup_scan,2025-12-12 22:00,6
3939,2615,pickup_scan,2025-09-06 18:00,17
3940,2615,dropoff_scan,2025-09-13 06:00,10
3941,2616,pickup_scan,2025-03-24 22:00,13
3942,2616,dropoff_scan,2025-03-27 18:00,24
3943,2617,pickup_scan,2025-01-18 05:00,7
3944,2617,dropoff_scan,2025-01-21 11:00,2
3945,2618,pickup_scan,2025-10-12 21:00,21
3946,2618,dropoff_scan,2025-10-15 03:00,7
3947,2619,pickup_scan,2025-09-22 03:00,5
3948,2621,pickup_scan,2025-08-19 08:00,19
3949,2621,dropoff_scan,2025-08-23 08:00,19
3950,2622,pickup_scan,2025-12-01 23:00,11
3951,2622,dropoff_scan,2025-12-06 03:00,11
3952,2623,pickup_scan,2025-11-21 08:00,3
3953,2623,dropoff_scan,2025-11-22 13:00,19
3954,2624,pickup_scan,2025-06-15 14:00,4
3955,2625,pickup_scan,2025-09-16 23:00,9
3956,2625,dropoff_scan,2025-09-21 18:00,4
3957,2626,pickup_scan,2025-02-20 06:00,10
3958,2626,dropoff_scan,2025-02-21 12:00,2
3959,2627,pickup_scan,2025-01-17 05:00,21
3960,2627,dropoff_scan,2025-01-21 18:00,1
3961,2628,pickup_scan,2025-02-05 13:00,24
3962,2628,dropoff_scan,2025-02-05 18:00,6
3963,2629,pickup_scan,2025-12-06 18:00,1
3964,2629,dropoff_scan,2025-12-10 14:00,9
3965,2630,pickup_scan,2025-11-23 22:00,6
3966,2630,dropoff_scan,2025-11-26 04:00,2
3967,2631,pickup_scan,2025-05-30 04:00,25
3968,2632,pickup_scan,2025-02-06 02:00,5
3969,2632,dropoff_scan,2025-02-11 08:00,20
3970,2634,pickup_scan,2025-06-10 10:00,20
3971,2634,dropoff_scan,2025-06-12 23:00,7
3972,2635,pickup_scan,2025-01-02 15:00,19
3973,2635,dropoff_scan,2025-01-04 06:00,2
3974,2637,pickup_scan,2025-08-01 23:00,21
3975,2638,pickup_scan,2025-11-14 01:00,5
3976,2638,dropoff_scan,2025-11-16 11:00,22
3977,2640,pickup_scan,2025-02-26 13:00,22
3978,2640,dropoff_scan,2025-03-02 18:00,20
3979,2641,pickup_scan,2025-11-16 16:00,1
3980,2641,dropoff_scan,2025-11-19 20:00,6
3981,2642,pickup_scan,2025-07-25 14:00,9
3982,2642,dropoff_scan,2025-07-28 16:00,21
3983,2643,pickup_scan,2025-09-13 07:00,23
3984,2644,pickup_scan,2025-12-24 20:00,14
3985,2644,dropoff_scan,2025-12-28 17:00,7
3986,2646,pickup_scan,2025-04-26 20:00,24
3987,2646,dropoff_scan,2025-05-01 06:00,1
3988,2647,pickup_scan,2025-06-26 19:00,25
3989,2649,pickup_scan,2025-12-27 20:00,5
3990,2649,dropoff_scan,2025-12-31 21:00,4
3991,2650,pickup_scan,2025-08-20 16:00,6
3992,2651,pickup_scan,2025-05-21 01:00,4
3993,2651,dropoff_scan,2025-05-25 15:00,5
3994,2653,pickup_scan,2025-10-17 16:00,20
3995,2654,pickup_scan,2025-11-27 01:00,5
3996,2654,dropoff_scan,2025-11-30 13:00,25
3997,2655,pickup_scan,2025-12-26 02:00,6
3998,2655,dropoff_scan,2025-12-30 22:00,16
3999,2656,pickup_scan,2025-04-09 03:00,18
4000,2656,dropoff_scan,2025-04-11 10:00,16
4001,2657,pickup_scan,2025-04-16 08:00,20
4002,2657,dropoff_scan,2025-04-20 11:00,23
4003,2659,pickup_scan,2025-02-22 17:00,12
4004,2659,dropoff_scan,2025-02-24 08:00,16
4005,2662,pickup_scan,2025-04-28 23:00,15
4006,2662,dropoff_scan,2025-05-03 08:00,3
4007,2663,pickup_scan,2025-08-11 01:00,3
4008,2663,dropoff_scan,2025-08-11 22:00,3
4009,2664,pickup_scan,2025-11-07 15:00,14
4010,2664,dropoff_scan,2025-11-12 11:00,17
4011,2665,pickup_scan,2025-06-15 13:00,16
4012,2665,dropoff_scan,2025-06-20 22:00,4
4013,2666,pickup_scan,2025-03-07 01:00,16
4014,2666,dropoff_scan,2025-03-08 18:00,7
4015,2667,pickup_scan,2025-02-04 10:00,16
4016,2667,dropoff_scan,2025-02-05 04:00,13
4017,2668,pickup_scan,2025-09-09 21:00,15
4018,2668,dropoff_scan,2025-09-11 04:00,1
4019,2669,pickup_scan,2025-12-13 02:00,14
4020,2669,dropoff_scan,2025-12-18 10:00,16
4021,2670,pickup_scan,2025-05-09 06:00,20
4022,2672,pickup_scan,2025-12-16 07:00,24
4023,2673,pickup_scan,2025-05-26 02:00,5
4024,2673,dropoff_scan,2025-05-29 01:00,25
4025,2674,pickup_scan,2025-07-31 19:00,4
4026,2674,dropoff_scan,2025-08-03 16:00,25
4027,2675,pickup_scan,2025-05-13 14:00,6
4028,2675,dropoff_scan,2025-05-19 15:00,23
4029,2676,pickup_scan,2025-02-11 01:00,16
4030,2677,pickup_scan,2025-02-19 20:00,24
4031,2678,pickup_scan,2025-03-02 01:00,23
4032,2678,dropoff_scan,2025-03-05 11:00,16
4033,2679,pickup_scan,2025-02-06 20:00,23
4034,2679,dropoff_scan,2025-02-10 23:00,25
4035,2680,pickup_scan,2025-04-05 18:00,11
4036,2680,dropoff_scan,2025-04-05 20:00,21
4037,2681,pickup_scan,2025-12-03 04:00,17
4038,2683,pickup_scan,2025-12-10 09:00,17
4039,2683,dropoff_scan,2025-12-14 22:00,1
4040,2684,pickup_scan,2025-03-21 17:00,4
4041,2684,dropoff_scan,2025-03-27 23:00,16
4042,2685,pickup_scan,2025-05-16 03:00,23
4043,2685,dropoff_scan,2025-05-18 06:00,15
4044,2686,pickup_scan,2025-01-20 10:00,3
4045,2688,pickup_scan,2025-01-05 01:00,2
4046,2688,dropoff_scan,2025-01-05 23:00,15
4047,2689,pickup_scan,2025-07-17 09:00,11
4048,2689,dropoff_scan,2025-07-24 06:00,17
4049,2690,pickup_scan,2025-11-06 02:00,13
4050,2691,pickup_scan,2025-04-30 11:00,16
4051,2691,dropoff_scan,2025-05-06 12:00,22
4052,2692,pickup_scan,2025-01-03 23:00,20
4053,2693,pickup_scan,2025-06-23 13:00,22
4054,2693,dropoff_scan,2025-06-30 06:00,2
4055,2694,pickup_scan,2025-04-28 01:00,16
4056,2695,pickup_scan,2025-10-16 21:00,3
4057,2695,dropoff_scan,2025-10-22 19:00,5
4058,2696,pickup_scan,2025-08-09 11:00,9
4059,2696,dropoff_scan,2025-08-13 08:00,5
4060,2697,pickup_scan,2025-11-16 13:00,23
4061,2697,dropoff_scan,2025-11-20 00:00,14
4062,2698,pickup_scan,2025-02-03 13:00,8
4063,2699,pickup_scan,2025-07-09 15:00,11
4064,2699,dropoff_scan,2025-07-16 09:00,10
4065,2700,pickup_scan,2025-08-19 18:00,25
4066,2700,dropoff_scan,2025-08-20 23:00,3
4067,2702,pickup_scan,2025-05-09 10:00,9
4068,2702,dropoff_scan,2025-05-11 02:00,22
4069,2703,pickup_scan,2025-04-07 09:00,23
4070,2704,pickup_scan,2025-08-05 22:00,9
4071,2704,dropoff_scan,2025-08-10 02:00,2
4072,2705,pickup_scan,2025-03-24 10:00,2
4073,2705,dropoff_scan,2025-03-25 15:00,17
4074,2706,pickup_scan,2025-10-27 13:00,21
4075,2707,pickup_scan,2025-06-26 12:00,17
4076,2707,dropoff_scan,2025-06-30 17:00,19
4077,2708,pickup_scan,2025-05-22 03:00,2
4078,2708,dropoff_scan,2025-05-28 07:00,7
4079,2709,pickup_scan,2025-02-21 23:00,21
4080,2710,pickup_scan,2025-03-15 15:00,1
4081,2711,pickup_scan,2025-01-28 08:00,5
4082,2712,pickup_scan,2025-05-22 18:00,17
4083,2712,dropoff_scan,2025-05-28 22:00,17
4084,2713,pickup_scan,2025-07-29 09:00,5
4085,2713,dropoff_scan,2025-08-02 10:00,20
4086,2714,pickup_scan,2025-06-24 04:00,5
4087,2714,dropoff_scan,2025-06-27 16:00,5
4088,2715,pickup_scan,2025-09-21 17:00,15
4089,2715,dropoff_scan,2025-09-23 07:00,1
4090,2716,pickup_scan,2025-09-01 10:00,2
4091,2716,dropoff_scan,2025-09-05 13:00,6
4092,2717,pickup_scan,2025-11-25 02:00,5
4093,2718,pickup_scan,2025-07-22 11:00,17
4094,2718,dropoff_scan,2025-07-25 00:00,8
4095,2719,pickup_scan,2025-12-28 07:00,12
4096,2719,dropoff_scan,2026-01-02 18:00,5
4097,2720,pickup_scan,2025-04-04 15:00,24
4098,2721,pickup_scan,2025-05-08 08:00,23
4099,2721,dropoff_scan,2025-05-13 21:00,5
4100,2722,pickup_scan,2025-11-19 20:00,24
4101,2722,dropoff_scan,2025-11-25 08:00,1
4102,2723,pickup_scan,2025-02-03 22:00,6
4103,2724,pickup_scan,2025-10-09 02:00,15
4104,2724,dropoff_scan,2025-10-12 20:00,20
4105,2725,pickup_scan,2025-09-21 00:00,21
4106,2726,pickup_scan,2025-05-02 14:00,2
4107,2726,dropoff_scan,2025-05-04 01:00,22
4108,2727,pickup_scan,2025-07-07 05:00,18
4109,2727,dropoff_scan,2025-07-12 06:00,19
4110,2728,pickup_scan,2025-01-28 22:00,4
4111,2729,pickup_scan,2025-12-05 09:00,13
4112,2730,pickup_scan,2025-06-29 14:00,18
4113,2730,dropoff_scan,2025-07-05 20:00,6
4114,2731,pickup_scan,2025-05-12 06:00,24
4115,2732,pickup_scan,2025-08-13 05:00,6
4116,2732,dropoff_scan,2025-08-13 22:00,1
4117,2733,pickup_scan,2025-01-25 02:00,9
4118,2733,dropoff_scan,2025-01-30 20:00,12
4119,2734,pickup_scan,2025-06-20 10:00,25
4120,2735,pickup_scan,2025-11-02 23:00,17
4121,2735,dropoff_scan,2025-11-05 23:00,3
4122,2736,pickup_scan,2025-10-15 03:00,17
4123,2736,dropoff_scan,2025-10-20 22:00,10
4124,2737,pickup_scan,2025-03-04 09:00,9
4125,2737,dropoff_scan,2025-03-09 23:00,23
4126,2738,pickup_scan,2025-08-12 16:00,11
4127,2738,dropoff_scan,2025-08-15 20:00,10
4128,2739,pickup_scan,2025-07-29 18:00,21
4129,2740,pickup_scan,2025-11-12 11:00,17
4130,2740,dropoff_scan,2025-11-13 21:00,9
4131,2741,pickup_scan,2025-10-04 11:00,4
4132,2741,dropoff_scan,2025-10-10 02:00,22
4133,2742,pickup_scan,2025-02-22 13:00,15
4134,2742,dropoff_scan,2025-02-25 10:00,10
4135,2743,pickup_scan,2025-12-25 15:00,20
4136,2743,dropoff_scan,2025-12-29 08:00,2
4137,2744,pickup_scan,2025-12-06 02:00,23
4138,2744,dropoff_scan,2025-12-11 03:00,14
4139,2745,pickup_scan,2025-05-06 19:00,3
4140,2746,pickup_scan,2025-08-16 14:00,1
4141,2747,pickup_scan,2025-03-16 13:00,15
4142,2747,dropoff_scan,2025-03-19 09:00,22
4143,2748,pickup_scan,2025-06-15 06:00,15
4144,2748,dropoff_scan,2025-06-17 05:00,22
4145,2749,pickup_scan,2025-04-27 20:00,19
4146,2749,dropoff_scan,2025-04-28 19:00,4
4147,2750,pickup_scan,2025-12-19 07:00,9
4148,2750,dropoff_scan,2025-12-25 05:00,25
4149,2751,pickup_scan,2025-09-17 18:00,7
4150,2752,pickup_scan,2025-04-09 20:00,25
4151,2752,dropoff_scan,2025-04-11 20:00,18
4152,2754,pickup_scan,2025-10-02 08:00,7
4153,2754,dropoff_scan,2025-10-04 05:00,2
4154,2755,pickup_scan,2025-09-03 11:00,10
4155,2755,dropoff_scan,2025-09-07 23:00,15
4156,2756,pickup_scan,2025-10-21 12:00,19
4157,2756,dropoff_scan,2025-10-22 22:00,19
4158,2757,pickup_scan,2025-06-19 18:00,14
4159,2757,dropoff_scan,2025-06-21 07:00,6
4160,2758,pickup_scan,2025-01-05 16:00,13
4161,2758,dropoff_scan,2025-01-10 07:00,1
4162,2759,pickup_scan,2025-06-14 22:00,19
4163,2760,pickup_scan,2025-04-14 00:00,22
4164,2760,dropoff_scan,2025-04-21 00:00,3
4165,2762,pickup_scan,2025-04-26 21:00,11
4166,2762,dropoff_scan,2025-05-02 19:00,5
4167,2763,pickup_scan,2025-09-28 21:00,17
4168,2763,dropoff_scan,2025-10-04 20:00,1
4169,2764,pickup_scan,2025-04-07 18:00,20
4170,2764,dropoff_scan,2025-04-12 20:00,3
4171,2765,pickup_scan,2025-10-19 23:00,10
4172,2765,dropoff_scan,2025-10-23 21:00,12
4173,2766,pickup_scan,2025-01-05 06:00,21
4174,2767,pickup_scan,2025-09-14 11:00,17
4175,2767,dropoff_scan,2025-09-18 20:00,24
4176,2768,pickup_scan,2025-03-23 22:00,16
4177,2768,dropoff_scan,2025-03-24 15:00,21
4178,2769,pickup_scan,2025-11-27 08:00,19
4179,2769,dropoff_scan,2025-12-02 21:00,20
4180,2770,pickup_scan,2025-05-16 05:00,8
4181,2770,dropoff_scan,2025-05-18 13:00,14
4182,2771,pickup_scan,2025-01-09 07:00,15
4183,2771,dropoff_scan,2025-01-12 22:00,22
4184,2772,pickup_scan,2025-06-01 10:00,10
4185,2772,dropoff_scan,2025-06-02 12:00,18
4186,2774,pickup_scan,2025-06-01 12:00,25
4187,2774,dropoff_scan,2025-06-02 16:00,16
4188,2775,pickup_scan,2025-06-17 00:00,1
4189,2775,dropoff_scan,2025-06-22 02:00,21
4190,2776,pickup_scan,2025-12-20 04:00,5
4191,2777,pickup_scan,2025-11-09 06:00,25
4192,2777,dropoff_scan,2025-11-14 11:00,1
4193,2778,pickup_scan,2025-12-20 23:00,7
4194,2778,dropoff_scan,2025-12-22 16:00,24
4195,2779,pickup_scan,2025-08-30 10:00,6
4196,2780,pickup_scan,2025-10-25 08:00,21
4197,2780,dropoff_scan,2025-10-30 08:00,16
4198,2781,pickup_scan,2025-04-23 16:00,18
4199,2781,dropoff_scan,2025-04-25 08:00,8
4200,2782,pickup_scan,2025-12-02 18:00,21
4201,2782,dropoff_scan,2025-12-07 05:00,3
4202,2784,pickup_scan,2025-09-05 13:00,16
4203,2784,dropoff_scan,2025-09-07 03:00,13
4204,2785,pickup_scan,2025-12-26 17:00,23
4205,2785,dropoff_scan,2026-01-01 02:00,17
4206,2786,pickup_scan,2025-10-25 13:00,5
4207,2786,dropoff_scan,2025-10-29 13:00,25
4208,2787,pickup_scan,2025-04-18 10:00,8
4209,2787,dropoff_scan,2025-04-22 16:00,16
4210,2788,pickup_scan,2025-07-27 01:00,15
4211,2789,pickup_scan,2025-09-01 10:00,16
4212,2791,pickup_scan,2025-05-07 21:00,16
4213,2791,dropoff_scan,2025-05-10 12:00,2
4214,2792,pickup_scan,2025-11-03 15:00,5
4215,2792,dropoff_scan,2025-11-05 22:00,22
4216,2793,pickup_scan,2025-12-29 16:00,18
4217,2793,dropoff_scan,2026-01-01 11:00,22
4218,2794,pickup_scan,2025-05-16 05:00,1
4219,2794,dropoff_scan,2025-05-16 12:00,3
4220,2795,pickup_scan,2025-10-06 16:00,18
4221,2795,dropoff_scan,2025-10-09 16:00,19
4222,2796,pickup_scan,2025-01-05 07:00,16
4223,2796,dropoff_scan,2025-01-06 02:00,13
4224,2797,pickup_scan,2025-05-29 19:00,13
4225,2797,dropoff_scan,2025-06-05 08:00,7
4226,2798,pickup_scan,2025-05-01 21:00,15
4227,2799,pickup_scan,2025-06-19 12:00,16
4228,2800,pickup_scan,2025-02-20 06:00,2
4229,2800,dropoff_scan,2025-02-20 17:00,1
4230,2801,pickup_scan,2025-11-21 08:00,18
4231,2802,pickup_scan,2025-03-14 03:00,6
4232,2802,dropoff_scan,2025-03-14 18:00,6
4233,2803,pickup_scan,2025-08-02 08:00,12
4234,2803,dropoff_scan,2025-08-03 21:00,15
4235,2804,pickup_scan,2025-08-27 00:00,23
4236,2804,dropoff_scan,2025-08-30 19:00,24
4237,2805,pickup_scan,2025-06-16 08:00,16
4238,2805,dropoff_scan,2025-06-22 10:00,13
4239,2806,pickup_scan,2025-02-17 22:00,18
4240,2806,dropoff_scan,2025-02-18 22:00,11
4241,2807,pickup_scan,2025-04-25 12:00,14
4242,2808,pickup_scan,2025-11-13 12:00,11
4243,2808,dropoff_scan,2025-11-14 01:00,23
4244,2809,pickup_scan,2025-04-03 11:00,4
4245,2809,dropoff_scan,2025-04-08 09:00,3
4246,2810,pickup_scan,2025-07-21 11:00,8
4247,2810,dropoff_scan,2025-07-26 04:00,1
4248,2811,pickup_scan,2025-10-27 12:00,8
4249,2811,dropoff_scan,2025-11-01 09:00,1
4250,2812,pickup_scan,2025-04-19 00:00,2
4251,2813,pickup_scan,2025-02-03 20:00,21
4252,2813,dropoff_scan,2025-02-05 10:00,22
4253,2814,pickup_scan,2025-05-04 20:00,5
4254,2815,pickup_scan,2025-10-24 06:00,22
4255,2815,dropoff_scan,2025-10-28 02:00,8
4256,2816,pickup_scan,2025-08-05 18:00,10
4257,2816,dropoff_scan,2025-08-11 07:00,20
4258,2817,pickup_scan,2025-08-28 01:00,12
4259,2817,dropoff_scan,2025-08-31 18:00,3
4260,2818,pickup_scan,2025-03-13 19:00,21
4261,2818,dropoff_scan,2025-03-17 06:00,18
4262,2819,pickup_scan,2025-11-28 12:00,19
4263,2819,dropoff_scan,2025-12-02 13:00,24
4264,2821,pickup_scan,2025-12-27 22:00,21
4265,2822,pickup_scan,2025-02-19 21:00,15
4266,2822,dropoff_scan,2025-02-21 07:00,14
4267,2823,pickup_scan,2025-06-20 17:00,19
4268,2823,dropoff_scan,2025-06-22 13:00,20
4269,2824,pickup_scan,2025-02-15 19:00,7
4270,2825,pickup_scan,2025-06-05 12:00,1
4271,2826,pickup_scan,2025-01-21 07:00,23
4272,2827,pickup_scan,2025-01-01 20:00,21
4273,2828,pickup_scan,2025-09-25 00:00,8
4274,2829,pickup_scan,2025-02-05 04:00,15
4275,2830,pickup_scan,2025-11-27 07:00,25
4276,2831,pickup_scan,2025-09-27 11:00,5
4277,2831,dropoff_scan,2025-09-30 10:00,2
4278,2832,pickup_scan,2025-08-04 14:00,12
4279,2832,dropoff_scan,2025-08-07 03:00,24
4280,2834,pickup_scan,2025-03-21 14:00,9
4281,2835,pickup_scan,2025-09-08 08:00,21
4282,2835,dropoff_scan,2025-09-13 11:00,14
4283,2836,pickup_scan,2025-07-03 03:00,1
4284,2836,dropoff_scan,2025-07-06 04:00,5
4285,2837,pickup_scan,2025-03-11 18:00,19
4286,2837,dropoff_scan,2025-03-13 13:00,22
4287,2838,pickup_scan,2025-01-16 12:00,9
4288,2840,pickup_scan,2025-06-16 11:00,23
4289,2840,dropoff_scan,2025-06-20 02:00,11
4290,2841,pickup_scan,2025-04-24 14:00,9
4291,2843,pickup_scan,2025-08-03 03:00,5
4292,2843,dropoff_scan,2025-08-09 09:00,6
4293,2844,pickup_scan,2025-05-06 12:00,17
4294,2844,dropoff_scan,2025-05-06 18:00,14
4295,2845,pickup_scan,2025-02-16 13:00,20
4296,2845,dropoff_scan,2025-02-22 12:00,7
4297,2846,pickup_scan,2025-02-11 10:00,14
4298,2846,dropoff_scan,2025-02-16 07:00,15
4299,2847,pickup_scan,2025-01-19 18:00,5
4300,2847,dropoff_scan,2025-01-26 13:00,3
4301,2848,pickup_scan,2025-03-03 22:00,13
4302,2848,dropoff_scan,2025-03-09 17:00,25
4303,2849,pickup_scan,2025-01-17 23:00,20
4304,2849,dropoff_scan,2025-01-24 08:00,23
4305,2850,pickup_scan,2025-12-09 01:00,6
4306,2850,dropoff_scan,2025-12-13 15:00,15
4307,2851,pickup_scan,2025-08-22 16:00,21
4308,2852,pickup_scan,2025-05-13 16:00,3
4309,2852,dropoff_scan,2025-05-20 01:00,24
4310,2853,pickup_scan,2025-11-22 15:00,4
4311,2853,dropoff_scan,2025-11-28 07:00,11
4312,2854,pickup_scan,2025-02-17 15:00,20
4313,2855,pickup_scan,2025-08-31 13:00,18
4314,2855,dropoff_scan,2025-09-04 11:00,12
4315,2856,pickup_scan,2025-07-04 10:00,4
4316,2856,dropoff_scan,2025-07-05 06:00,23
4317,2857,pickup_scan,2025-05-26 03:00,1
4318,2857,dropoff_scan,2025-05-27 07:00,13
4319,2859,pickup_scan,2025-02-14 05:00,25
4320,2859,dropoff_scan,2025-02-17 18:00,13
4321,2861,pickup_scan,2025-01-31 21:00,6
4322,2861,dropoff_scan,2025-02-06 13:00,15
4323,2862,pickup_scan,2025-02-05 19:00,14
4324,2862,dropoff_scan,2025-02-12 07:00,7
4325,2863,pickup_scan,2025-07-06 22:00,13
4326,2864,pickup_scan,2025-01-31 00:00,14
4327,2864,dropoff_scan,2025-02-03 04:00,9
4328,2865,pickup_scan,2025-04-13 12:00,5
4329,2865,dropoff_scan,2025-04-13 07:00,19
4330,2866,pickup_scan,2025-11-16 18:00,20
4331,2866,dropoff_scan,2025-11-23 17:00,3
4332,2867,pickup_scan,2025-06-25 09:00,12
4333,2868,pickup_scan,2025-06-02 06:00,25
4334,2868,dropoff_scan,2025-06-04 12:00,19
4335,2869,pickup_scan,2025-06-19 19:00,15
4336,2869,dropoff_scan,2025-06-22 07:00,3
4337,2870,pickup_scan,2025-11-10 12:00,15
4338,2870,dropoff_scan,2025-11-11 06:00,18
4339,2871,pickup_scan,2025-08-28 11:00,9
4340,2871,dropoff_scan,2025-08-29 21:00,8
4341,2872,pickup_scan,2025-11-28 00:00,23
4342,2872,dropoff_scan,2025-12-04 12:00,22
4343,2873,pickup_scan,2025-11-09 06:00,4
4344,2873,dropoff_scan,2025-11-11 06:00,13
4345,2874,pickup_scan,2025-05-02 11:00,12
4346,2874,dropoff_scan,2025-05-07 15:00,22
4347,2875,pickup_scan,2025-02-23 10:00,24
4348,2876,pickup_scan,2025-08-06 01:00,7
4349,2877,pickup_scan,2025-06-19 03:00,20
4350,2877,dropoff_scan,2025-06-21 19:00,11
4351,2878,pickup_scan,2025-01-06 02:00,21
4352,2878,dropoff_scan,2025-01-11 21:00,6
4353,2879,pickup_scan,2025-05-16 07:00,5
4354,2879,dropoff_scan,2025-05-18 06:00,17
4355,2881,pickup_scan,2025-04-28 07:00,13
4356,2881,dropoff_scan,2025-05-03 21:00,17
4357,2882,pickup_scan,2025-06-29 23:00,7
4358,2882,dropoff_scan,2025-07-01 07:00,7
4359,2883,pickup_scan,2025-05-06 05:00,22
4360,2883,dropoff_scan,2025-05-11 18:00,21
4361,2884,pickup_scan,2025-01-07 15:00,5
4362,2884,dropoff_scan,2025-01-08 16:00,15
4363,2885,pickup_scan,2025-06-19 08:00,14
4364,2885,dropoff_scan,2025-06-21 06:00,18
4365,2886,pickup_scan,2025-11-08 06:00,10
4366,2886,dropoff_scan,2025-11-09 05:00,6
4367,2887,pickup_scan,2025-03-07 09:00,1
